"ensemble_forecast_posterior_2017","ensemble_forecast_posterior_2019","ensemble_forecast_posterior_2020","ensemble_forecast_posterior_2022","ensemble_forecast_posterior_2023"
9907.71214729401,7351.32190714217,8552.98599444988,4172.15802118026,3794.23606310374
8460.57954958616,5926.4289045389,6445.8832293867,3939.14529333809,3794.93277493278
6957.45563664974,6223.90400994267,5136.48389116731,3839.25695493769,3795.58808181875
9731.27684240483,5410.87311486404,6502.36654648498,2749.94665891035,3797.2073091802
7506.84917594408,5989.96328339239,7863.0809450483,3371.33105841497,3797.72043749101
8081.61699810376,5910.06770722264,5149.3284553073,3175.33444716434,3798.19887473727
10316.4570371639,6966.5492570149,5157.40567468778,4929.18195315706,3798.67535983415
6832.77305630627,7692.83504758603,5881.00219588006,3588.29415293969,3800.13671652048
7985.85251013959,6661.61477681875,5274.35007157729,4584.23498156424,3800.35673868387
7935.62692240211,7795.45597163056,5949.31374241143,4477.32457365989,3801.88442263235
8697.11531508714,7044.41681052728,6811.69952959174,5317.87000277583,3802.58352457997
8648.90408036758,7699.62548155708,5975.50322719861,3352.35406407139,3803.69434370007
7143.36844333715,6537.34048758368,5970.31233003581,3196.73531882532,3805.89416657969
9330.01128114703,7100.12864840387,7330.07934610919,3758.89762214244,3806.36529509746
10422.7331373657,6745.48964226373,6600.56441267034,3606.55806124984,3806.89880966852
9292.0545779819,6985.20863045231,6294.01117316318,4582.93783958724,3809.26855703717
8257.28377356662,9409.07956891659,7226.3881099865,3940.9723868852,3810.37601298196
7708.89418867159,7085.09135601085,4215.626261253,4216.36449245459,3812.95595636935
7042.80902635261,7265.37730181335,5341.27152233185,3230.63240948241,3813.98870061492
7830.35302859119,7671.45406775156,5516.57983654917,5766.30917749805,3814.96535053686
6615.23571924676,7207.84503889236,6598.27568905128,5183.42381994429,3816.29027982823
8564.56466632882,8417.27219552062,5346.76940497636,4266.68038945511,3818.12870895678
7944.3979134115,8418.56018209828,4666.33855174311,4158.79514923775,3818.94687307773
6607.89041276747,5170.83815185263,4559.44267687478,4232.82772319207,3819.7055207911
6016.1431437534,5251.83596582708,5903.84588742623,4187.59115465767,3821.86404765364
8718.60739458302,8298.59977015385,7401.39033573023,4217.71011031167,3823.22802680518
8163.77849831904,5506.24872865944,4299.72655754203,3544.67915177578,3824.87728552346
7532.72222619533,6298.71787754903,5741.52441177418,3522.764770924,3826.26453371372
9070.63935114184,5972.6330812395,5897.74105968995,5131.99910159835,3827.01703463663
8171.97220676877,6582.3079501697,4590.83383784275,4361.45160666103,3828.18988571378
6506.90600319552,7479.16001431967,7137.68193962074,3577.14330946651,3829.15124182645
9613.26665483486,7980.3861413557,3488.88659130627,4249.0931519795,3830.51980840848
7705.15395104226,7667.52232376886,4637.08013039699,4610.02565116834,3831.932332115
8017.9605636304,7458.31078043047,7073.58204136405,5231.4267045792,3832.53332113421
6904.67508287957,8324.08677465967,5440.21079414947,4664.31894415537,3833.08707925337
7417.44971885023,8424.35620981324,6145.9179932341,3315.46926163971,3834.11481135764
6794.23087644045,6144.30958724531,6518.37276129253,5092.06561812078,3834.94476135657
9235.98142657357,8300.83649886946,6333.36385751341,4574.33529140996,3836.69198167329
8083.28880457296,6404.33987538962,5279.91820846696,4414.7646133794,3838.48061697644
8629.29529544201,5900.76833230188,4866.1050199852,5660.58881704896,3839.28762150148
8691.3187014931,5720.90673270994,5629.46272860664,3589.78085659832,3841.67560352732
9538.26341599804,6640.94550724939,5279.27482590334,4537.13119789785,3843.11201584554
8727.76443481868,6250.0090656354,5006.07438448056,4320.59842931598,3844.97661258876
8742.87414115477,7119.19559330147,4497.70541553484,3501.14556785206,3847.31404518198
7217.78466176049,6928.33729347925,5404.25959770788,4328.1252909021,3848.05057442206
7473.14480721185,7626.09319512194,5079.05386257212,5629.39032598025,3849.83442581255
8890.75123675091,7949.13485115315,4975.42013320961,3810.10720233202,3851.17314584943
9269.81868504375,8327.01524226077,5627.47894289268,4027.51511041444,3853.11630146552
11095.8780228081,7929.85249750411,4251.9620743357,3936.56436884743,3854.25683048519
8154.62117044843,6651.36583510652,4895.69405137321,4053.36131263477,3855.73481719233
10634.1195242088,8543.82416997381,6565.38216389304,4674.59836972962,3857.07794161093
6619.96937594405,5328.10361540187,5047.71270992856,4660.79641741232,3857.72938485601
8134.84001700901,7650.18322220789,4831.80794668913,4369.69233188764,3859.65970702507
9281.61887373958,8655.08149529489,4765.44836631934,3440.04362265156,3861.65190581104
8456.12860741471,6245.81665320302,5288.60664260745,4245.73414099856,3863.50044864946
7319.39559702426,5586.14025694625,4995.9469040346,2755.98764026907,3864.73886055105
6945.16066462659,7798.03247812285,7222.30453640514,4633.53753469017,3865.30169765951
9413.8846263685,7933.72026637282,5699.46305369374,3183.27774207796,3866.26683676101
9619.84525322368,9239.3876990906,6472.41328445909,3886.72014231289,3866.50842350452
5504.6662378834,6401.27779961881,5063.80063233864,4992.49935247236,3867.13102896529
6857.22448358535,7620.0021848222,6194.93741324935,3468.97861220821,3868.01646120654
9314.46726268651,7681.25848522545,4461.55128519733,3404.04938053582,3869.06577431623
9400.84177468956,7393.5385100572,5745.40888125333,3984.44919641467,3870.0447409319
7149.54124316439,6175.28132950881,6451.6415663466,5234.18934128425,3870.80193290163
7711.39567300561,6926.08123899172,5570.32043973695,3902.99462836996,3872.16813905537
8597.44143356185,4998.14324942718,5124.680146629,4246.52772317732,3873.14447774377
8952.39572788368,6825.86165668876,4882.51513301086,4565.12902800774,3875.22961566578
10347.0861771528,7006.0934617251,6574.95142931023,3022.60930360187,3875.69991293583
7511.33658109022,9766.39059303803,6122.25056144668,4189.01546623261,3876.68987056911
8490.58587977704,6031.88615198796,5259.16911265686,3166.97811450999,3878.5248992763
9376.83266627048,7808.80805351177,5183.23205155433,4616.29102625446,3879.57551848738
6440.63588353394,9200.67386925185,6250.12808337166,4922.97285731849,3880.53561882992
10077.2487844726,6380.82791108154,5564.17610256819,5344.1374801271,3881.20692645378
10410.8332765784,6594.62079049662,4910.44919045302,4056.49246723261,3881.76421223317
6570.60217792006,7182.5469651623,5453.24829129168,3876.04674298584,3882.14876299388
7347.73223685689,7532.25108856714,5571.82615398183,3421.9950716962,3883.18853881914
7761.22943859665,7257.27437465225,5396.13692088561,3623.55885024329,3885.12408528469
7007.22505033467,7773.14345845677,3666.10145851499,4018.74075690353,3886.60695282728
8990.20326304465,7294.10489610499,5154.44155847282,4160.41385246507,3887.26129998963
6797.41809978083,7248.79964777919,4317.36883782625,3418.15181189379,3887.75664628395
8450.46057259976,5520.37761330741,5724.78137435631,3634.59213690308,3888.97708587872
6655.72826625525,5770.32446220424,5392.33038337783,4267.06633971576,3889.19774022546
10389.4504936659,5559.52994321211,5555.50559516626,4540.59055023036,3891.01044640137
9554.90327695281,7990.58405447864,6458.33605832849,4344.85095310914,3892.61331221289
11119.9907940583,9680.0963291467,4502.5089579839,3241.96013225509,3893.48955971278
8687.15990640434,7414.15064536382,5647.37517334029,4684.14095503443,3894.74079973245
8173.49138628541,6005.22153025602,4941.09229056052,3585.29665079338,3895.52090700559
6871.88429030924,7318.4584754141,4982.20665911924,3417.13332118553,3896.55635439094
6312.50273434372,6751.29236984715,5824.64746910952,4228.44924395012,3897.7685964358
7607.49497845064,7269.60866100077,5581.0661943825,4984.50368719049,3898.42759933123
7402.56833977877,7914.21055376457,5015.82773846838,5039.72738263255,3899.35032798285
7387.27157545577,6926.91227298637,5276.1620772826,3289.36922127118,3900.27794657851
8452.7921042906,7310.28690064753,7348.38925493177,6155.31751965329,3901.79789181701
10147.8151388775,6328.30700925979,4496.91794488933,2968.49232156988,3903.73658364795
10802.3920100558,8584.30610635136,6144.02846660055,4158.90363111776,3904.47848701353
6288.81785582904,6600.77938210076,5433.87401405,3614.60757614353,3904.90015125989
8452.44627393087,5575.92919457777,5580.69033855923,3696.22801535267,3906.25684041211
7546.10390233294,6799.3254635046,5030.24676375374,4742.09438546409,3907.19239806876
9341.06104499444,5668.18750392642,4915.31214710483,3652.25938337895,3907.77985437938
9323.01943308675,7738.6859740552,4900.19605168763,3373.15195669023,3909.3223453834
8506.04491097028,7958.1945828591,4986.88832762576,3624.24479520912,3910.29590651493
7795.70716653342,8482.05856405217,6498.94962357092,4575.24509454189,3911.14176645091
7346.21030709783,5932.13820688535,5253.78434436797,4002.29841964592,3912.44188669244
7769.73430242879,7012.77359395148,5344.34322911275,3365.81621039976,3913.824668938
7413.86146880173,6931.01141500145,5660.01098962183,3900.50676668738,3914.22397955773
8989.78395201437,7595.80650236058,5692.32474441473,3419.4452784155,3914.90890634021
8121.29251002562,5134.35852663552,7306.58154012949,3420.09541477952,3915.94853318664
8060.71727316612,5294.77135194883,4372.85386411206,4500.68519152783,3917.18345697061
10881.1842441873,8007.55840599138,4999.06432392202,4379.43567296778,3918.06150289228
9347.65510554811,5723.53719067022,5647.76818503564,3360.20989130667,3918.76295327684
8001.93236949334,6893.00677427832,4231.96536001883,4098.65109313023,3919.7627933614
8182.10833770507,6999.38916404501,6925.66775545916,4578.79935221469,3921.10023421105
6813.63317045117,4774.38872664514,5562.21739411908,3959.11916744854,3921.76408080953
8008.92976711902,7074.76954566418,6934.34934140998,3583.85886293878,3922.45891137204
7551.85495948192,8004.2369255016,5109.09817322547,3428.80444807637,3923.41271437334
7684.11723164277,6194.0009559658,5400.62591883674,4474.45367703854,3924.11632891011
7651.41064160215,6545.02240371079,4676.82896344229,5169.55059381439,3925.26145082517
9259.49717662007,8666.66160273646,5225.67521143682,4952.32027937956,3926.0187947333
9833.07768315511,6735.2844845779,5480.57490426852,2810.23441107093,3926.31044204673
8419.52706112029,7900.33840525883,5733.04950950328,5427.21713648355,3926.95726573395
8880.30046952057,5212.75506269589,5274.01908494852,3337.86775588275,3927.80633438214
8136.9514478179,5753.00592963278,5277.58161450353,3951.63406054152,3928.97456968497
9697.22168411815,8380.85979970443,6033.5423880633,4089.13338918079,3930.66719973421
7238.50412844629,6587.96392230435,5846.86327724572,5433.12358349183,3931.50528739477
9166.05760900682,7014.92214965702,5068.98829730648,4794.02548668384,3933.81675288356
8205.89780389588,6411.34683062426,7310.23732302357,3890.24270126639,3935.43874721545
8632.79448308031,6604.84544401773,5701.64400908308,4605.31707096449,3935.8296127973
9233.75204957934,6212.53180606862,6231.29227902046,3995.57271621832,3936.36213044231
9035.63433076072,6818.32935692609,5595.44016180661,4159.49443945732,3937.0869906558
11629.7517619568,8896.49881270419,5039.37025456204,4039.48824202321,3938.18325119941
9468.2644534093,6685.58408262991,5410.5833561108,3903.32459750589,3940.93364752532
7555.53557681935,6282.65240777191,4422.63752774617,4940.29445602088,3943.00845162477
8423.86611018451,6831.34109420177,5250.19819175482,4226.31105685862,3944.18342353007
8145.5826488541,6328.29212490447,5738.24445198388,3186.67784646833,3945.14190848815
8571.96346910279,7254.54731733983,6184.8951562995,4746.47652741494,3946.3049033471
7893.59897191556,6871.82389275017,4926.29794333105,3945.39166401963,3947.76631376784
6480.17011529077,5600.5858983104,4919.21477193108,3578.73644200512,3948.88439364186
8332.52162964108,6641.1952576571,5256.25651945206,3567.96474948206,3950.92978307065
9427.76590404622,9369.04283101073,6110.54932198745,4785.78614606881,3952.52670107415
7806.59848134984,8186.24126001939,5774.6212544982,3969.1629392004,3953.10159905182
8336.34290264607,6789.47581317284,6489.16241906299,3441.86253698477,3954.2420364972
8190.73185368674,6397.96053752067,6018.31423931063,3060.59667169391,3954.98921410107
9110.74429678978,8239.46337361887,5322.38653660988,5239.79048324889,3956.08517969143
9444.17375542853,5901.6581759202,4871.02247404642,5052.58021363254,3957.25151957823
8056.83174530037,7738.88315681388,5385.32191029439,3881.60429484366,3957.93616502759
10637.1739037561,8217.60179207426,6537.30641669511,3927.88410466799,3959.37048502334
6788.48022251709,5940.76963702525,6426.70994929631,4278.39778790743,3960.25488964374
9591.67867484047,5685.31111995703,4549.38791076188,3704.27479932614,3961.14084144913
10964.2235966111,7819.36187757974,5720.83831151411,3399.19038912206,3962.01915667472
7863.92749231828,6345.18280048608,4792.2589068654,4146.92411087114,3962.7804287321
7213.65966079836,10243.505776178,6300.81690587563,4838.61412005492,3964.35506463119
8650.49484256449,6052.02480077624,5092.59701522239,3715.10423690289,3965.18001439761
9073.882692656,5378.38047432522,4193.06351815382,4701.92476102646,3965.85209088719
8440.67495228796,6828.81417354937,3796.45448708217,3388.89598422634,3966.55491539844
8174.2169970702,7087.19251505444,4582.81817613613,3579.92592104466,3967.9455459669
11164.4660056066,5932.73096501082,4315.39563535305,4688.89363367392,3969.41537201138
6647.80391250509,6405.1677945981,5341.02491877428,4907.98794136108,3971.17230103867
6143.27690542548,6815.79121089942,6548.77920957743,3125.55615045303,3973.13909887586
8692.44376560321,8258.50768470515,4740.60396001175,3829.43372543825,3975.77042032727
8855.48421950912,4942.91933608981,6197.27483487932,5085.46830845933,3976.25080721946
6797.55497918783,7083.63739038784,6917.16989335907,3177.49652330115,3976.76382039337
7231.35767083436,9805.20825772849,5299.83104750263,5083.74466651723,3977.84506235847
8145.59688720379,5490.52959241799,5782.4374857663,3525.43540925152,3978.20406789164
7281.93593353376,6245.02819707285,5325.3258417921,6707.17555652675,3979.5409278284
9791.62802325497,10205.4555801728,4796.81917890679,5068.08163022035,3980.39305661898
7020.40332695247,5568.54630361696,4814.88781255559,4364.12479958995,3982.3173841694
7917.43313670795,6791.68423833468,5003.48454724005,3433.64706526458,3983.02987735398
7304.00615047806,6597.35331559799,3724.3271919375,3268.79863452428,3984.27894628972
9592.84762284143,6440.27824574684,6324.39181801462,3803.9585785777,3985.44902012517
6424.59465030584,8075.11722713718,5657.43585840144,3675.19667064415,3987.82271770132
7992.15633039304,7333.20169309393,5406.1784885027,4536.31582710043,3988.78821199399
7725.38924769903,6318.32558625513,5735.52434298164,4065.87268089982,3989.88276645873
8913.7313839542,7633.1304909888,4891.71684235409,5089.8172875764,3990.71383016653
11546.649609124,11853.3162531837,5007.81057856592,4008.47529988758,3991.72814302832
7006.34924305585,6422.0329297995,4907.42963754996,4636.59585612173,3993.39998824338
8637.68429037966,7209.19554506554,5644.74721251233,4443.96864484348,3994.34577540828
7964.1165967735,5956.71689082617,5402.69694332554,4075.29709625816,3995.4913084109
8218.79300111852,6663.14345590825,5117.11713341067,3609.27895939635,3996.13938795465
7799.78576314125,6527.80292999566,5840.95928194173,3196.56342370313,3997.48995493228
9246.13858158656,6601.9715322319,4199.19944417632,4061.15286380475,3998.48942811382
6962.91123081829,8555.90928273969,6358.37625722707,3288.68373242379,4000.09934696272
8112.39999913043,8976.39731426291,6431.74297142612,3293.84711015247,4000.88180799619
7381.52024682359,6035.63427839395,5752.68966369954,3873.80254560133,4003.00289811039
8418.73741834273,7824.32542968209,6115.35545736583,4715.45366610731,4003.44959565922
6119.64257236541,6024.66314581912,5201.20664949984,3540.22484152901,4004.80519819319
7568.20618138875,7984.68760481408,4935.76667311106,5911.11191029396,4006.0960969653
8403.98039127772,7277.4978699286,5466.82500231578,3494.12820718915,4007.13397633006
7375.73556044747,7732.89348697708,5504.81001462914,3803.39278294612,4009.42977648219
6089.35802535396,7219.91184018491,5090.94993975824,4599.1468148578,4012.04822474582
8984.23379013382,5396.6859156881,6516.74974681531,4178.31416478045,4012.66579877234
6334.5890984375,6573.62974789768,5487.74611279584,3499.913277751,4015.93661594233
6496.70049716684,8905.0631284525,5533.70615526148,3870.67680780542,4017.00714520973
6732.73326853142,5584.20045355475,5305.79777099622,4049.87186174741,4019.26461948288
8046.68665225298,6674.44596810787,7249.42836136574,6448.94463966316,4019.67231797423
6646.15256113272,6608.60426574174,6288.46793415582,4078.59688162613,4021.12038737391
9027.32886670515,5962.70965427743,5571.95869967913,4229.21921901558,4022.27418408167
8768.10432520294,5881.54153349256,6030.60680452477,4407.19313855154,4023.22721096248
7515.98858950325,7747.15285161915,5524.40682768048,4629.30127785988,4024.56719454764
7415.36113286521,6827.7244829427,4762.59522212746,3996.82964584307,4025.87880772578
9319.60660225479,6731.78066062241,4881.98297657327,3977.475005466,4027.0890356069
8293.96258631126,6696.12597916216,4890.42200163783,4356.49863575921,4028.00792951277
7951.62993239293,7162.03496515732,5099.29276925896,3531.64740962415,4029.94379593594
10123.8677306336,7342.75286569128,4929.19337690768,4904.10453838386,4031.48252327158
6844.7098036457,5633.9774824746,4420.08966517677,2859.72779654695,4032.319908693
8356.67603376569,6276.18867811149,4592.27948471991,2468.04015266315,4032.84874167644
7501.68756420475,6227.26170650956,4785.9575233903,4919.910572066,4033.65948832954
9188.2419021617,9800.65130259337,5759.80301308859,4129.54848631704,4034.89669566331
8997.26523287859,6713.57258302407,6588.69422342244,3862.27858772758,4035.73379424542
7440.44925182219,7949.92678881518,5752.27727733092,3987.14041296637,4037.57945407301
8207.98500784809,6023.10944194278,4846.85125826992,4062.61233755641,4037.84476725156
5867.91789255713,6165.27549063078,6666.10476543611,4403.80456751973,4038.92794499362
10840.5772099502,5546.86569815495,5629.92146518751,3959.88615485445,4040.03612692425
9349.34630705629,8599.7454890314,5715.62807045376,4188.40309232556,4041.18203967717
11690.866124288,6691.65670041992,5487.17768116484,4414.8611059618,4042.39590677159
9537.53796032582,5764.57554664507,7868.79263082698,3018.94296053468,4042.97468436653
6340.1341301284,6899.23995189211,5583.08058634019,4726.34869019947,4044.80174522875
9413.28925698986,5989.78999856213,5430.95760338151,4018.99927000889,4046.02932061494
9113.23294205419,5923.44400154131,6032.88809361005,3843.12702689614,4047.78692938849
9289.93462323441,7155.18135495566,5215.55514211497,3437.42381571541,4048.45940096186
8427.43635328578,6102.22967098476,3962.81383082309,3552.86478112312,4049.18643243247
8674.22956519334,8518.43465098054,6814.72920181799,4979.82001314523,4050.90563655377
7946.56175902878,8938.46147419094,3630.30370649558,3980.68841415628,4051.62721128221
7615.38235658795,6285.95703627825,6053.53369915521,3973.7053674568,4052.61571487459
6569.61212450549,7484.90624165609,5891.99584427285,4615.27199174195,4053.34590077866
8050.10843179977,7758.1109327296,6431.03139337643,4311.05721766492,4055.15463521602
8455.48046433533,8589.44747480355,6507.05618134943,4920.98801781885,4056.6201957379
8055.57755423065,5537.99672181308,6253.54295296851,4048.58417352607,4057.22039804888
9556.62337396575,6721.26791697122,6429.51442924298,4081.40190006467,4057.58672757919
7702.8427509976,5690.3973164071,6122.3614585678,4794.67821606252,4058.29469159827
8469.80634448985,7631.47619794695,5634.45700930631,4915.40160614654,4059.62050180626
9408.21502977541,7553.53609233795,4649.00740019656,5261.75633675458,4060.57806714761
6242.03761938751,7126.53662329301,5047.16779336544,3415.21012377518,4061.88935258112
9218.36092744982,8156.6870276119,6006.66560564927,3905.54634749932,4062.97038797037
8098.88834979303,8816.36007132242,5455.07163926748,3473.12048786533,4064.24693445402
6209.19439017533,5569.68450004504,6185.60099150737,2820.13848531091,4064.78420616275
7009.76771484807,6589.2814810936,5160.44169380768,4769.23805738807,4066.40122040485
8794.70666745729,5866.41543751573,6838.26264260426,4491.59874836977,4067.52942838165
8155.69384437531,6516.81132833717,6639.8222414201,3378.53040759144,4069.29152377367
11855.6232612784,5575.460823075,5929.84297740558,4203.02072431771,4070.21948931987
7454.06106258271,7942.05480532939,5056.53988045808,5746.88278063928,4071.37630332568
9319.89280990503,8735.5997140354,5412.93964396619,4235.74911267625,4074.36011073469
9058.67742494829,5561.47727243362,6303.04888841779,4155.78767470247,4076.43427030947
7890.74287387452,7187.97313223694,5863.60759880155,4609.2934236847,4076.99870535037
9038.33625803745,6449.96895475504,5027.20384374615,5256.04339898197,4077.78264642037
8632.11252754167,7399.39586958102,7368.48519159423,4031.62341248013,4078.30168684585
8470.8416234662,6741.21082903789,6824.33272300869,3457.45504883807,4078.90680863646
7187.22750528026,7915.0109719329,6529.93194343317,3481.95764901089,4079.49225954955
7728.3277017097,7501.67190426373,5292.8174087526,4397.45771669922,4080.68218388992
7043.45750999669,6681.08048257491,6048.67725823775,4142.92732986606,4081.10682154288
9288.89518689106,6082.16562970392,6180.84309203397,3750.30591461828,4082.43896603408
7208.68274102264,5358.02020891724,4368.7407807153,3959.41922389443,4083.56517249043
7530.4721876472,6227.08794581018,5925.80075309126,3649.62399724625,4085.09855909843
9357.13920917979,5189.9574813761,6146.7714032003,4491.80572944003,4085.89025292151
7188.66411037123,7075.69636629128,4686.28152679258,4393.03880645068,4087.49384935704
7441.12457448209,6507.79341573608,5365.16513399088,4924.68336379618,4091.10380494641
7678.36498995653,6752.56887152424,4935.724022501,4347.53250475588,4091.81650123935
8672.99142295164,7909.97421826891,5643.74671288024,3388.00874264025,4093.35325812236
9807.23599321852,5639.5803367839,7773.46543268624,3906.1206139814,4093.62201730482
9814.94150370086,7027.42854521563,4210.19452101179,2900.83328502083,4094.64947279809
8007.34886767603,5664.78757329727,5776.00390393455,5161.28716335261,4095.43999083461
10658.1957466084,5428.96786400665,6325.08938342919,3224.04099631476,4096.33855202797
6852.21795422765,7619.043059321,8117.29305328424,4786.16547114874,4099.22313044325
8642.30808627088,7924.91540008108,5677.84783629417,3822.80163252078,4100.83499451287
10862.0824622987,5688.63589778418,4383.25171176283,4396.34265943446,4101.81008092241
9339.74019996771,7269.76018920178,5230.85859193907,4123.42373069943,4102.38389083068
8051.72448723686,7153.5235263657,6110.575718201,4681.75511184153,4103.76968668601
7621.01640778709,6789.20610243966,6590.87297634168,4802.89703844548,4104.24717551203
9194.60814578047,8227.95431475026,6799.63276692244,4178.5467186695,4104.74810427212
7023.55154757068,7074.79155931211,5358.83845059091,4801.18947028962,4105.83745674978
10970.0882077821,7739.15486117999,6224.67227062351,3722.1781435151,4106.63281540629
9371.39562610265,6770.93098233555,5726.44647845076,3971.17673135257,4107.3932805764
8615.36551225826,6624.67520322115,6525.40771281632,3931.78876153304,4108.07719573335
7054.27150553799,7098.32116787749,5474.94360019117,3986.72332429504,4108.84201846599
9339.06082507887,5314.50598701418,5086.53853615189,4375.62143332393,4110.08754280797
9623.77389625153,6231.22688228822,5223.12940071102,3185.91840451973,4111.01836215601
8239.7024775584,5547.27048066974,4600.09234037638,4869.25305824387,4111.76455348076
6965.8214400972,5142.02843564718,5840.07213290016,4631.14195587812,4112.51596546684
7821.32364172066,7115.20649338916,6769.20817926685,3958.17848473061,4113.49594728854
6930.28798350197,7074.65507734064,5796.12787017149,3117.46953575975,4116.82111399679
12733.6531341009,4944.33094895396,6061.65173592838,3626.88847727039,4118.40441930696
9198.40394771467,6056.66486217436,6263.47507955343,6570.66250901974,4120.16928269796
9833.31174946014,7960.99270246929,4764.58084027743,4825.57271203207,4121.08899197411
8379.8221102683,6316.17412841089,5592.50318677171,3531.92462428541,4122.37780459697
9117.72708238572,6400.04447595247,4999.94027384442,4046.05680134338,4124.43757327713
6890.87833644454,9626.48627173256,6269.85827746807,3018.44061699743,4125.64376496152
8245.70693822654,7794.45380476895,5980.44894468316,3664.40007866328,4126.94435273706
6759.31454097911,5949.25808885384,6259.13133459998,4272.57762845343,4128.09307409624
7541.41489323714,6836.2283585676,5483.80003504914,3459.19480368948,4128.90435868175
8547.97267028091,6726.16683023748,5359.69782795733,4417.6053081142,4129.26908243571
7541.587995492,7055.8450518982,4925.16261176336,3786.94585414491,4130.86412647258
7561.74030396281,7019.45141118382,5968.75012222587,3255.03890007042,4131.74541871122
13700.4137609526,7044.67109673711,5069.00957961119,3265.86381676111,4133.36468608623
6638.17835646092,7736.73363033227,7924.21171714853,4337.04475146788,4133.60020078159
5757.53369902902,6939.26987076276,8142.99271081829,4351.82004565231,4134.23957377545
8084.21088756702,6137.21526891116,6282.34515535237,4586.34999401669,4134.73688799213
9252.15035852825,5831.26265736966,4767.6814420834,6282.42647442585,4135.82723634936
5924.20165264569,7897.68901773846,4515.89091112955,3064.99598384964,4136.28550498753
6887.52643238368,6457.62180304976,5217.27745394575,5478.09270143852,4137.18189104419
6957.28322439724,6541.4374553256,5475.50273724712,5046.9502768608,4137.86651963851
6323.14192295552,7256.04333674486,4792.08612914657,3362.87272378702,4138.50783823989
6878.34339006757,5959.76536772484,6054.90486675059,4259.38225285212,4138.93911893013
9563.14914233482,6447.09737333795,7070.79295407945,4489.00293467472,4141.21494691592
6914.74938159482,8429.49826694252,5549.39496804806,4342.36322841353,4141.96549101872
8595.08713020563,6262.9954753756,6770.10513000377,3359.95729879931,4144.41916618428
11318.1400035849,6833.44886422708,6225.50718402807,4008.63828694577,4144.83254371616
7618.14513656969,5482.45286267279,5723.5301545237,3815.76921074793,4146.11367959385
8341.7823975165,6844.53462081696,5892.97585541319,3734.32869249843,4146.56302461896
8730.89466017796,5547.51766625301,4876.27044897247,4446.68817694954,4148.71648784373
7754.77416819349,5846.887233173,6286.26939354238,3954.24131077958,4149.38484925482
6406.92205285435,6318.03349225421,5161.09016830165,5241.57716359451,4150.4955310999
8856.07779047971,7019.14755728395,4885.11906781523,3790.59174319454,4151.80126715882
7370.83806981311,8808.9926608963,4883.54987169297,4264.07117688052,4152.35873453481
9732.05678544418,7194.45665149219,5007.08362266448,4498.57324398423,4153.24783242612
8017.5960594641,5571.30011177684,4948.63176079934,3429.12686154835,4154.31122674485
9595.9875468745,7034.48338356084,5568.86666500423,3617.33165035001,4155.81617928891
7570.46008681116,8332.56473511074,6540.75570252181,4136.57511469785,4157.02168807707
7342.59480201381,5074.18693672612,5325.91021341414,3394.7386663694,4157.68242583644
6909.31926039941,6928.02225715324,5143.79225011887,3584.35537413408,4159.09145648597
6748.36177396827,6286.73897426727,5588.29883595638,3477.55742385639,4159.97681174562
8833.22398110665,7702.10599139803,5955.02142177901,4347.81861133971,4160.99647167669
8868.65818929103,6450.33946095759,5292.50078466007,3256.0672199089,4162.10162156298
8153.07670392211,8633.28298414009,4726.1698192482,5605.16918239028,4162.95025424286
10156.5693258606,5355.38559008885,5562.01658888567,4474.9653956202,4165.46014592312
9988.0983378994,6426.31242133427,5088.10131708476,4376.38964035766,4166.41832332153
7662.15053529778,6678.65071299007,6909.53429604347,4414.42710009363,4167.39317438214
6512.38704799889,5893.71339891734,5693.70721465911,3828.75633853216,4168.48074164811
10962.1616125066,6911.24499543953,6410.3870597927,3980.33617335058,4169.048274504
6824.49963809975,6759.98518708122,5454.72145809456,3355.02775955389,4170.13106809478
6415.66667691079,6262.52123143993,5381.37582506905,3572.29270746768,4170.83430339117
8724.57557676796,5943.82262794672,5286.11794530811,4441.69910190799,4171.46416030815
6846.13565776292,6646.01497808544,8833.86941653912,3490.18003920854,4173.09383068373
7745.54551882394,7026.07576792452,5912.01960272675,5770.94074022348,4174.29603574662
10265.4496398674,6152.41303103881,5776.8973374019,3449.74423158929,4175.23109247759
8085.4143459385,7015.70781234912,5291.0953498787,3537.6569288095,4177.16164374575
9022.60782508128,6136.78982485429,5067.47308840969,4278.21470124208,4178.71055914422
7306.84232027523,8712.15830304333,4514.68693674126,5846.4577463385,4179.18990712988
6914.77043267182,6928.61532787001,5725.30139693172,3392.07164537071,4179.88738043969
8721.5547783656,7223.15375570022,6695.52349977025,3304.32772565529,4181.07952501189
11163.4262251675,6904.70674814408,4551.42289570906,3427.30936369922,4182.04218471086
8482.6860223023,6572.51876145593,5582.08554289767,3299.14054762131,4182.90187601133
9527.27369086413,7567.66238251638,7223.7237512928,3748.02258117482,4183.23518811913
12663.9353760914,6961.98238815902,5343.37689304931,4724.32260428951,4186.68918343269
10656.7652679826,5897.9842119916,5991.38696815876,3262.52385977706,4188.12206027636
8368.05195478757,6562.89643029753,6530.16364000032,4336.91964030502,4188.96539673323
9990.14042983671,7517.08434115912,5330.76658664538,3818.9786399049,4189.37039292116
6731.80746933772,6188.82404910189,5209.82785102015,3977.45494312153,4190.68400948348
9849.66735687687,7318.76116614324,5085.13613195584,3088.35255754081,4192.08512884177
6498.83448259752,5388.75884949519,4818.32464633805,3249.49000424142,4193.15351892796
