"","rhat","neff","mean","sd","X2.5.","X25.","X50.","X75.","X97.5."
"ln_BH_a[11]",1.02218666727987,154.996842856955,1.837419109159,1.01723895450363,0.28878299186937,0.990093571624043,1.72623579037912,2.58804371500552,3.84839670488021
"ln_BH_a[12]",1.02230547801739,155.538648145076,1.65456590143777,1.03779889054144,0.0441032973825222,0.79395028925391,1.54610399222791,2.41318837240036,3.70128062985569
"ln_BH_a[13]",1.02161025650036,157.692318685796,1.35279935431609,1.03697345156472,-0.294574730498581,0.518035169369435,1.24114865245556,2.10698106659982,3.38836971621621
"ln_BH_a[14]",1.02161563009065,157.894933914722,1.5659037121929,1.02277167482726,-0.0402988493024329,0.740439256201611,1.45270449435327,2.32371726898313,3.6139772271461
"ln_BH_a[15]",1.02199210640935,156.031485232826,1.70363673729469,1.01912572962945,0.130020196959731,0.863316995099672,1.59155234509074,2.4601700889208,3.72655443034109
"ln_BH_a[16]",1.02196723598929,155.82543356216,1.72876111886192,1.01515810037796,0.165398574502754,0.888773853534719,1.61618153542107,2.48562863122156,3.74871460786794
"ln_BH_a[17]",1.02162608239544,156.170847992862,1.66103021950635,1.00460791641368,0.111067342052829,0.837678008433008,1.5363928036484,2.40295562053974,3.6680742456194
"ln_BH_a[18]",1.02171252616463,156.474212367572,1.45608149007225,1.02564913379019,-0.149359398140844,0.62517115272217,1.33999366603667,2.19983520012877,3.48051556618455
"ln_BH_a[19]",1.02212670975009,155.960019480279,1.87456295211053,1.02831941072797,0.297526375440729,1.02485249091252,1.76742030555018,2.63475281724114,3.92489782915186
"ln_BH_a[20]",1.02099472196724,158.611364820775,2.05240934063132,0.994337453847353,0.507621175875862,1.23100345381216,1.93524385123774,2.78126657765891,4.06701101807187
"ln_BH_a[21]",1.02134679604336,160.216873319673,2.17169500548001,1.02852373063969,0.565519573428173,1.32432873483976,2.07989105434481,2.92387105058947,4.24549087296357
"ln_BH_a[22]",1.02093869840984,159.787518532276,2.09608644385612,1.00588731640807,0.533019500857244,1.26418202536231,1.98745646175602,2.83049901310727,4.12191312608271
"ln_BH_a[23]",1.02107107274482,159.355010834932,2.16952807341315,1.00066740656413,0.622483343099818,1.34245254393039,2.05653430800653,2.90786074953495,4.18690365757122
"ln_BH_a[24]",1.02154714848954,156.106148982004,1.92076952036164,0.998993797143386,0.380550241802327,1.09288245485886,1.80350152583667,2.64975820171539,3.91794823469764
"ln_BH_a[25]",1.02205311767327,154.963092550362,1.88036847506022,1.01004314859048,0.343700224801868,1.03354264076618,1.76607541045191,2.61928334580829,3.89565931273349
"ln_BH_a[26]",1.02207970005891,157.76921702108,1.41933199982576,1.05909814693315,-0.254108779197242,0.565934474021991,1.31133614104176,2.18559400260942,3.50040315580145
"ln_BH_a[27]",1.02194252521774,154.796013593717,1.69836703449203,1.00658489374224,0.155410413796006,0.866877223925563,1.56903389667456,2.44118304628882,3.69791116821334
"ln_BH_a[28]",1.02143246077973,156.316577814249,1.91090828641924,0.993293377114644,0.387648494781322,1.08941427011273,1.79194509100793,2.63829335206395,3.91294093131839
"ln_BH_a[29]",1.02101770074592,158.669660333926,1.81937226587621,1.00754550324019,0.254999082734747,0.990538582132109,1.70237838093803,2.55637922545007,3.83388851667874
"ln_BH_a[30]",1.02194321424327,155.432267428702,1.90501523573981,1.01187973259705,0.359730046827198,1.0631448301065,1.79706745763589,2.64836853593372,3.92327780887859
"ln_BH_a[31]",1.02124000883969,157.471462833745,1.98810429813245,0.997168831995828,0.448387867815661,1.15858874004247,1.87010519284713,2.71959369430192,3.99502638698768
"ln_BH_a[32]",1.02172567019224,155.73454203365,1.93593849346681,1.00290227017446,0.403595798061948,1.1008177195108,1.82369595295165,2.66807629921701,3.94600049756321
"ln_BH_a[33]",1.02167034069727,158.755172884734,1.9982821115817,1.03586440914787,0.39170947854778,1.15128190830349,1.89845147696067,2.75536574408932,4.07967059479635
"ln_BH_a[34]",1.02211083926483,155.170312170803,1.89185863550323,1.01588219915568,0.341038536932453,1.03949082119238,1.78479321269093,2.63635770748195,3.91999490732426
"ln_BH_a[35]",1.02227790063287,156.401547636523,1.84449479248453,1.03847488230906,0.247034289888783,0.989244116841939,1.73990082602085,2.61424302766965,3.90492988240464
"ln_BH_a[36]",1.02223460970033,156.238686988673,1.64197319485613,1.03714796477049,0.0341638685522421,0.79479775296052,1.52811569999494,2.41399322822653,3.6768382545485
"ln_BH_a[37]",1.02194906489098,154.608818717929,1.6939157899229,1.00730596756314,0.158082349090952,0.854378484716382,1.57559337088542,2.43701097937115,3.68228897429883
"ln_BH_a[38]",1.02228223042638,154.95040429243,1.64064048070832,1.02780512035711,0.0507724467210435,0.80279957998005,1.52987167970336,2.40055160477183,3.65696273217488
"ln_BH_a[39]",1.02195987279521,157.103769814801,1.54424328806572,1.03390154830024,-0.0673304926003816,0.709806424155027,1.43153001222593,2.31419021917877,3.58952276225944
"ln_BH_a[40]",1.02177062684468,158.329042312747,1.34878297825739,1.04582799593368,-0.307130265929172,0.514607591051473,1.24795933405116,2.12475874080765,3.41563852997192
