"","Mean","SD","Naive.SE","Time.series.SE","X2.5.","X25.","X50.","X75.","X97.5.","ESS","Rhat"
"ln_RS[6]",0.370208155019069,0.187977018969983,0.00297217763856913,0.00292041055058999,-0.0330219023402633,0.261626421687683,0.378539066133409,0.486141693460366,0.728903218743376,3640.5204516517,0.999834761097579
"ln_RS[7]",0.730126905234539,0.176481038321136,0.00279041022463123,0.00301103143534724,0.365143820751156,0.626834163836042,0.735655874629043,0.83463107538037,1.07031764970161,3796.96781953744,0.999875122610908
"ln_RS[8]",0.330778557619829,0.177937278756723,0.0028134354076177,0.00283494112481015,-0.0238087285518423,0.225365745217642,0.328566127517997,0.435622330261698,0.687281233401581,3926.91393665954,0.999910264284676
"ln_RS[9]",0.11047695326084,0.194862216674325,0.00308104217300053,0.00342780756789028,-0.233538217552749,-0.0219507205151093,0.0945475804067115,0.227656499171911,0.52839316931944,3200.24208306069,0.999983741126797
"ln_RS[10]",-0.171049161519785,0.210754101891467,0.00333231494100118,0.00395270148686271,-0.591163980875428,-0.299866249751101,-0.170696019080115,-0.0388495432439417,0.247708374067274,3644.86974841752,1.00003466500526
"ln_RS[11]",-0.51069065577301,0.205420967283587,0.00324799067885533,0.0033649718159633,-0.922660146121974,-0.643479303921927,-0.510649494187051,-0.380603615663353,-0.0878674257447418,3490.9339238333,1.00067847849812
"ln_RS[12]",-0.401737530171988,0.187234233598356,0.00296043317063414,0.00301867659583458,-0.794750796763899,-0.515417189752337,-0.394678494127691,-0.279577870851617,-0.0495344217946862,3991.04416549539,0.99983596822434
"ln_RS[13]",-0.339248849846473,0.204321965397387,0.00323061393328927,0.00331195139914893,-0.76681590835834,-0.465449784740795,-0.334231729520633,-0.20708321024552,0.0456618316807044,3793.40859650164,1.00017186435747
"ln_RS[14]",-0.304196163296205,0.299946037069421,0.00474256326140334,0.00574891009243693,-0.923230762770013,-0.49655746134716,-0.290465045768245,-0.105877835612586,0.269368837760448,2756.66004233514,0.999915649113141
"ln_RS[15]",0.0442661898816254,0.303269963493174,0.00479511915277271,0.00488740969761832,-0.564273635570405,-0.152259130290051,0.0528216943632414,0.243475457235596,0.630171609058473,3539.53920667663,0.999751291440989
"ln_RS[16]",0.55077301495833,0.286222127081575,0.00452556919157969,0.00539622062015351,0.0257599074442329,0.358631240674263,0.543949081477043,0.73955655001694,1.13830255088422,2780.70908693355,1.00106828081413
"ln_RS[17]",0.28286218607574,0.270648250847046,0.0042793245870863,0.00495091521533087,-0.309301291527012,0.118168522473654,0.308869590997732,0.466281156976716,0.754987346407564,2908.01692471376,1.00073607932602
"ln_RS[18]",-0.417368325769196,0.358241703561727,0.00566429868056955,0.00654597548897623,-1.11143723875396,-0.656135046196971,-0.433119174020326,-0.18092548799493,0.30705050412838,2869.02933200516,1.00038544430985
"ln_RS[19]",-0.406767208978628,0.350001802124306,0.00553401439938182,0.00612974157234455,-1.08060300960956,-0.634593667346905,-0.407007255396618,-0.176881249877108,0.280535223521423,3084.21131599559,1.00109283910816
"ln_RS[20]",-0.147088933690041,0.394745828401922,0.00624147957300029,0.00677037343837341,-0.914890074458478,-0.4078023334781,-0.15771600836762,0.11809260007388,0.628859961056139,3221.27728020047,1.00047219715379
"ln_RS[21]",-0.0789304355861133,0.225701028882557,0.00356864660756163,0.00356736728348516,-0.536373758989394,-0.222845084744026,-0.0729354506469404,0.0656937822877062,0.355046983019784,3677.1153312543,1.00015399899731
"ln_RS[22]",0.00548019703416451,0.214787131412311,0.00339608273678401,0.00367422021315368,-0.394046734956377,-0.134069600232567,-0.00605567281898889,0.134245399743641,0.464046362286439,2820.99260500979,1.00108185189257
"ln_RS[23]",0.400911613317809,0.196136128234645,0.00310118448334168,0.00345608447840575,-0.0192685210216823,0.280107240747031,0.418640420043375,0.534841539985556,0.746263213425563,3277.13922835963,0.999928180002212
"ln_RS[24]",0.300624843046869,0.170180638349584,0.00269079215423041,0.00273548234215142,-0.0594369495173046,0.199568199115991,0.304032093775684,0.405195933556711,0.633151755649787,3788.93499412049,1.00036691038017
