"","Mean","SD","Naive.SE","Time.series.SE","X2.5.","X25.","X50.","X75.","X97.5.","ESS","Rhat"
"E_BH_a",1.89518299906492,1.02409648598728,0.0161923871974725,0.0253464458264276,0.385951912991053,1.07564817470647,1.76452836887229,2.57934130424374,3.98822993440451,1443.28804634972,1.00025032980313
"Rec[1,1]",250.112753930873,393.435980439565,6.2207690582524,9.4927083737374,0.0440201718885406,23.6851225522518,110.698470495118,316.365596719031,1312.57601842404,493.034463198608,0.999964251943226
"Rec[2,1]",150.243861941984,217.839688041518,3.4443478949587,4.30318954267969,0.220517579820111,16.1252466812357,67.445136014946,193.802693208944,761.89598546718,1138.13119985398,1.00062310652552
"Rec[3,1]",41.9990205293398,57.0158970898906,0.901500488209102,1.15723920316897,0.0332337672343418,4.76492439613675,20.105071554357,57.5127328887844,208.356921164007,1131.1351699278,0.999798780806938
"Rec[4,1]",286.21924033119,391.810681676829,6.1950708284099,9.69172041466052,0.554420870686199,36.7190043392887,137.919572979847,383.178856077563,1436.35096070223,661.463091271402,1.00058714749662
"Rec[5,1]",153.831019757231,203.940424253482,3.22458123811024,5.14123417201011,0.159300478977101,18.2925549120969,79.824262126423,204.252738619373,747.827822225351,515.914411789191,0.999845126603119
"Rec[6,1]",110.394412535031,147.344314949108,2.32971817758189,4.00772120753939,0.115075728764175,12.7861061815794,54.4124852910921,151.273254940237,521.227622972496,539.99410587837,1.00007735929541
"Rec[7,1]",309.890895775779,201.819034946231,3.19103912803603,3.63169941348734,48.7039160413285,163.083714698916,265.461007364214,408.550358814391,804.902968693528,2648.01433415746,0.999893533793378
"Rec[8,1]",99.5299138527847,81.2733791497901,1.28504495625888,1.6231059557814,8.24143059505997,40.3294253676655,78.9842289104965,135.189088348411,311.800249926455,1967.83265312242,1.00016236777675
"Rec[9,1]",31.208153984216,41.1861850762965,0.651210764871663,1.10029566149376,0.0546123067527678,3.81720360465716,15.6844578198441,43.4200850596861,147.087763526356,693.07315880113,1.00139401692922
"Rec[10,1]",43.7718728749536,59.9124742786051,0.947299394883228,1.41996779609162,0.0269799711816012,4.74914898594329,21.1227681861175,58.9530547079543,205.132510067514,616.042829393199,1.00038024150295
"Rec[11,1]",75.2906894554579,62.7316216253388,0.991874028259722,1.14260017768194,5.49397897657292,30.387554204207,59.837695734018,100.644148170332,238.698416273786,2781.07319480832,0.999883996372859
"Rec[12,1]",105.068366833908,143.493864469422,2.26883720991442,3.6038500780892,0.331154279072356,12.9617349315338,51.3214014070382,142.598300459994,518.46461792106,658.656435651052,1.00043581087934
"Rec[13,1]",45.2429171440341,64.2130510703785,1.01529748445555,1.35813693211174,0.0311810507464772,4.95689461261524,21.2304727161355,58.9231700594179,222.53945684993,669.858682668095,1.00005923457805
"Rec[14,1]",267.587849178054,151.249842765357,2.39146999440434,2.46168524049345,61.3809808345446,157.863457005017,237.762149781331,348.034932933208,648.566981721295,3613.73053798313,0.999775939671812
"Rec[15,1]",40.4649453020268,56.0198695260257,0.885751909638492,1.22481624384414,0.0471376729395533,4.54356572838258,19.1107515824726,53.8350340483674,207.134788574795,893.453052295155,0.999996380557024
"Rec[16,1]",87.409220021477,125.378254643033,1.98240426864282,2.85335482416589,0.0256850643766898,8.75403964220064,40.2590394278363,116.711088955555,454.18807139818,802.274614105577,0.999920840832604
"Rec[17,1]",150.902609434995,130.023839695615,2.05585741779378,2.07114376035653,10.7837899699914,60.6356099085849,115.986166417494,201.445534623886,491.804007461557,3187.40913992029,0.999767380424724
"Rec[18,1]",74.4895617896301,100.896827833161,1.5953189231933,2.17228717571237,0.117607059433536,8.54333084445604,36.6306104356635,100.639972686274,357.756333614808,951.212366622931,1.00082465026654
"Rec[19,1]",129.495447122535,189.157585033409,2.99084402701274,3.80687617443666,0.200318269072769,14.2949713069794,59.8528539274586,165.583681039754,630.215800720465,1237.99296020979,1.00011207988573
"Rec[20,1]",100.825590160001,139.704581822279,2.20892339059879,2.84007984689032,0.148271553682395,10.6389543168758,48.417488087066,134.683111849321,505.639928913878,1057.67615837749,0.999753139457213
"Rec[21,1]",84.9223413017013,118.8850010392,1.87973691457678,2.76328198140718,0.034620883318421,8.07056865855371,39.475048676943,114.888584537208,410.401152247627,565.319193275854,1.00083825891032
"Rec[22,1]",100.355126492387,130.219749327371,2.05895502105336,3.15501488260362,0.1978112734726,12.6553810335809,51.2513171360807,135.876180035479,460.90279382292,742.55984903208,1.00174906590596
